trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,trip_status,payment_method,payment_status
TRP-006304,DRV-00346,USR-000702,LOC-014,LOC-018,2024-10-12 15:20:40,2024-10-12 17:02:40,26.8,102,61000.0,1.0,Completed,GoPay,Success
TRP-008216,DRV-00163,USR-001600,LOC-040,LOC-039,2024-07-28 18:44:45,2024-07-28 19:59:45,17.02,75,85000.0,1.5,Completed,GoPay,Success
TRP-007343,DRV-00349,USR-000270,LOC-004,LOC-007,2024-09-25 17:21:40,2024-09-25 17:50:40,8.33,29,33500.0,1.2,Completed,GoPay,Success
TRP-005362,DRV-00224,USR-001240,LOC-004,LOC-006,2024-11-21 02:42:37,2024-11-21 04:36:37,25.99,114,72000.0,1.0,Completed,GoPay,Success
TRP-004587,DRV-00358,USR-001214,LOC-013,LOC-015,2024-08-29 03:54:40,2024-08-29 03:59:40,1.2,5,15000.0,1.0,Completed,GoPay,Success
TRP-002193,DRV-00008,USR-001918,LOC-002,LOC-005,2024-02-14 08:01:26,2024-02-14 08:55:26,12.1,54,32000.0,1.0,Completed,GoPay,Success
TRP-008541,DRV-00210,USR-000401,LOC-022,LOC-030,2024-06-29 18:45:11,2024-06-29 21:27:11,27.29,162,65000.0,1.0,Completed,GoPay,Success
TRP-002076,DRV-00419,USR-000264,LOC-008,LOC-010,2024-01-30 13:54:46,2024-01-30 15:58:46,22.49,124,82500.0,1.0,Failed,GoPay,Success
TRP-002583,DRV-00315,USR-001917,LOC-027,LOC-014,2024-06-12 09:34:39,2024-06-12 11:08:39,17.89,94,62500.0,2.5,Completed,GoPay,Success
TRP-004363,DRV-00170,USR-000973,LOC-043,LOC-042,2024-03-20 09:33:29,2024-03-20 11:24:29,29.63,111,78000.0,1.5,Completed,Cash,Success
TRP-008515,DRV-00073,USR-000584,LOC-025,LOC-029,2024-10-03 09:15:22,2024-10-03 10:56:22,18.06,101,57500.0,1.2,Completed,GoPay,Success
TRP-009191,DRV-00066,USR-000842,LOC-013,LOC-018,2024-08-20 22:25:45,2024-08-21 00:57:45,26.0,152,114500.0,1.2,Failed,Cash,Success
TRP-009481,DRV-00308,USR-001891,LOC-045,LOC-028,2024-11-10 09:52:20,2024-11-10 11:47:20,,115,60500.0,1.0,Failed,GoPay,Success
TRP-005574,DRV-00157,USR-000853,LOC-027,LOC-029,2024-10-18 17:16:12,2024-10-18 18:29:12,29.03,73,61500.0,1.5,Completed,Cash,Success
TRP-008519,DRV-00215,USR-001614,LOC-034,LOC-034,2024-10-14 09:49:11,2024-10-14 10:06:11,3.37,17,15000.0,1.5,Cancelled,GoPay,Success
TRP-007461,DRV-00427,USR-000313,LOC-006,LOC-009,2024-06-06 07:57:12,2024-06-06 08:50:12,21.11,53,77000.0,1.0,Completed,Cash,Success
TRP-002697,DRV-00148,USR-000960,LOC-044,LOC-043,2024-05-15 00:16:39,2024-05-15 01:32:39,24.72,76,125500.0,1.2,Completed,GoPay,Failed
TRP-001344,DRV-00470,USR-001116,LOC-014,LOC-016,2024-11-01 19:52:21,2024-11-01 21:31:21,17.02,99,90500.0,1.5,Completed,GoPay,Success
TRP-003288,DRV-00349,USR-001668,LOC-003,LOC-008,2024-06-28 07:31:40,2024-06-28 07:40:40,3.06,9,15000.0,1.0,Completed,GoPay,Success
TRP-003557,DRV-00119,USR-001607,LOC-031,LOC-033,2024-06-21 06:02:14,2024-06-21 07:54:14,19.6,112,73500.0,1.0,Completed,GoPay,Success
TRP-002090,DRV-00112,USR-001961,LOC-036,LOC-037,2024-04-21 07:37:02,2024-04-21 09:47:02,27.09,130,106500.0,2.5,Completed,Cash,Success
TRP-009637,DRV-00328,USR-001519,LOC-023,LOC-022,2024-04-02 17:57:50,2024-04-02 19:50:50,,113,63500.0,1.2,Completed,GoPay,Success
TRP-008614,DRV-00025,USR-001663,LOC-028,LOC-028,2024-04-28 11:16:34,2024-04-28 12:57:34,28.84,101,99500.0,1.2,Completed,Credit Card,Success
TRP-005071,DRV-00089,USR-000676,LOC-004,LOC-007,2024-01-05 19:12:49,2024-01-05 19:40:49,9.63,28,46500.0,1.2,Completed,GoPay,Success
TRP-007748,DRV-00403,USR-000799,LOC-020,LOC-019,2024-01-28 07:58:54,2024-01-28 08:55:54,10.88,57,34000.0,1.5,Completed,GoPay,Success
TRP-001640,DRV-00102,USR-000635,LOC-019,LOC-019,2024-10-14 12:00:21,2024-10-14 14:17:21,27.73,137,110000.0,1.0,Completed,Cash,Success
TRP-003735,DRV-00305,USR-001003,LOC-010,LOC-003,2024-06-23 09:12:25,2024-06-23 09:57:25,17.87,45,,1.2,Completed,Cash,Success
TRP-007010,DRV-00330,USR-000856,LOC-007,LOC-012,2024-12-02 07:33:47,2024-12-02 07:54:47,6.97,21,28500.0,1.0,Completed,GoPay,Success
TRP-001024,DRV-00204,USR-001808,LOC-017,LOC-014,2024-08-22 10:54:14,2024-08-22 11:21:14,6.14,27,23000.0,1.2,Completed,Cash,Success
TRP-000166,DRV-00200,USR-001736,LOC-006,LOC-008,2024-02-21 06:21:31,2024-02-21 07:41:31,15.58,80,65000.0,1.0,Completed,GoPay,Success
TRP-008648,DRV-00198,USR-001814,LOC-021,LOC-020,2024-03-08 20:26:34,2024-03-08 21:39:34,21.62,73,95500.0,1.5,Completed,Cash,Success
TRP-003568,DRV-00095,USR-001146,LOC-014,LOC-013,2024-11-13 19:45:43,2024-11-13 20:58:43,16.16,73,77500.0,1.0,Completed,Cash,Pending
TRP-008571,DRV-00182,USR-001595,LOC-018,LOC-016,2024-02-10 09:50:40,2024-02-10 10:49:40,16.2,59,39500.0,1.2,Completed,Credit Card,Success
TRP-009414,DRV-00367,USR-001343,LOC-004,LOC-021,2024-05-19 03:22:53,2024-05-19 05:26:53,25.39,124,107000.0,1.2,Completed,GoPay,Success
TRP-004382,DRV-00078,USR-000488,LOC-027,LOC-025,2024-08-21 10:09:08,2024-08-21 12:23:08,26.14,134,76000.0,1.5,Completed,GoPay,Success
TRP-007766,DRV-00177,USR-001279,LOC-024,LOC-019,2024-06-13 05:38:11,2024-06-13 08:29:11,29.7,171,73500.0,1.0,Completed,GoPay,Success
TRP-003631,DRV-00452,USR-001591,LOC-025,LOC-027,2024-11-27 11:06:05,2024-11-27 13:05:05,26.64,119,114500.0,1.0,Completed,Cash,Success
TRP-006545,DRV-00134,USR-000799,LOC-010,LOC-010,2024-10-23 22:39:09,2024-10-23 23:20:09,8.65,41,42000.0,1.0,Completed,GoPay,Success
TRP-004107,DRV-00406,USR-000475,LOC-004,LOC-005,2024-09-29 08:43:22,2024-09-29 09:40:22,11.79,57,56500.0,1.5,Cancelled,GoPay,Success
TRP-008530,DRV-00420,USR-000902,LOC-006,LOC-011,2024-11-26 18:45:46,2024-11-26 21:03:46,24.55,138,53500.0,1.0,Completed,GoPay,Success
TRP-009959,DRV-00381,USR-001149,LOC-024,LOC-022,2024-10-20 09:49:41,2024-10-20 10:23:41,11.42,34,,1.2,Completed,GoPay,Success
TRP-005320,DRV-00167,USR-000422,LOC-001,LOC-009,2024-12-26 08:15:59,2024-12-26 09:11:59,11.08,56,23500.0,1.5,Completed,GoPay,Success
TRP-005911,DRV-00273,USR-001195,LOC-031,LOC-034,2024-01-19 21:03:47,2024-01-19 23:04:47,,121,92000.0,1.0,Completed,GoPay,Success
TRP-005760,DRV-00420,USR-001846,LOC-005,LOC-005,2024-07-21 11:47:56,2024-07-21 12:26:56,7.37,39,19000.0,1.0,Completed,GoPay,Success
TRP-008691,DRV-00179,USR-000959,LOC-019,LOC-034,2024-09-20 07:52:16,2024-09-20 08:46:16,10.47,54,23500.0,1.0,Completed,Cash,Success
TRP-000743,DRV-00173,USR-001096,LOC-044,LOC-043,2024-09-29 18:27:35,2024-09-29 18:32:35,1.48,5,9000.0,1.0,Completed,GoPay,Success
TRP-000205,DRV-00345,USR-001012,LOC-018,LOC-016,2024-03-23 12:44:47,2024-03-23 12:58:47,3.5,14,9000.0,1.0,Completed,Cash,Success
TRP-003325,DRV-00398,USR-001193,LOC-026,LOC-027,2024-06-19 22:25:39,2024-06-19 23:26:39,22.94,61,70000.0,1.0,Completed,GoPay,Success
TRP-007559,DRV-00300,USR-001779,LOC-016,LOC-017,2024-06-23 20:30:34,2024-06-23 23:01:34,28.07,151,92000.0,1.0,Completed,GoPay,Success
TRP-002722,DRV-00207,USR-000654,LOC-005,LOC-010,2024-11-12 13:35:47,2024-11-12 14:04:47,9.57,29,44500.0,1.0,Completed,GoPay,Success
TRP-002983,DRV-00362,USR-000777,LOC-006,LOC-006,2024-03-02 06:29:23,2024-03-02 08:39:23,25.21,130,100000.0,1.5,Cancelled,Cash,Success
TRP-003548,DRV-00015,USR-001523,LOC-021,LOC-020,2024-03-26 19:54:53,2024-03-26 21:42:53,25.55,108,84000.0,2.0,Completed,GoPay,Success
TRP-004148,DRV-00112,USR-000547,LOC-035,LOC-036,2024-05-07 19:20:50,2024-05-07 21:05:50,24.09,105,97500.0,1.0,Completed,Cash,Success
TRP-000841,DRV-00341,USR-001660,LOC-027,LOC-026,2024-11-01 18:01:53,2024-11-01 19:20:53,24.87,79,92000.0,2.5,Completed,GoPay,Success
TRP-009140,DRV-00464,USR-001125,LOC-010,LOC-012,2024-07-05 08:51:29,2024-07-05 09:08:29,5.01,17,15000.0,1.5,Completed,GoPay,Failed
TRP-002247,DRV-00345,USR-001938,LOC-018,LOC-016,2024-01-19 17:36:26,2024-01-19 18:15:26,14.31,39,37500.0,1.5,Completed,Cash,Success
TRP-000267,DRV-00462,USR-000150,LOC-043,LOC-045,2024-10-10 08:04:48,2024-10-10 08:24:48,4.05,20,17000.0,1.2,Completed,GoPay,Success
TRP-008531,DRV-00464,USR-001051,LOC-004,LOC-008,2024-09-14 10:54:36,2024-09-14 11:02:36,2.64,8,9000.0,1.0,Completed,GoPay,Success
TRP-009995,DRV-00348,USR-001993,LOC-022,LOC-022,2024-09-07 00:25:58,2024-09-07 01:40:58,25.45,75,52000.0,1.2,Completed,GoPay,Success
TRP-005397,DRV-00338,USR-001529,LOC-033,LOC-030,2024-06-06 20:40:54,2024-06-06 20:48:54,2.79,8,9000.0,1.2,Completed,Cash,Success
TRP-009822,DRV-00310,USR-000319,LOC-003,LOC-009,2024-12-08 08:28:42,2024-12-08 10:09:42,17.17,101,37000.0,2.0,Completed,Credit Card,Success
TRP-004544,DRV-00311,USR-001544,LOC-030,LOC-030,2024-12-16 14:17:20,2024-12-16 16:00:20,18.16,103,64500.0,1.0,Completed,GoPay,Success
TRP-000521,DRV-00037,USR-001900,LOC-028,LOC-029,2024-03-02 00:28:30,2024-03-02 01:35:30,25.0,67,90500.0,1.2,Completed,GoPay,Success
TRP-001520,DRV-00451,USR-000181,LOC-007,LOC-012,2024-11-10 10:04:13,2024-11-10 11:15:13,12.29,71,0.0,1.0,Cancelled,Cash,Success
TRP-003499,DRV-00135,USR-001000,LOC-011,LOC-010,2024-06-27 07:56:57,2024-06-27 08:36:57,10.77,40,42000.0,1.0,Completed,GoPay,Success
TRP-006812,DRV-00436,USR-001502,LOC-009,LOC-001,2024-08-09 20:18:25,2024-08-09 22:10:25,25.59,112,125000.0,1.2,Completed,Cash,Success
TRP-007689,DRV-00210,USR-001932,LOC-022,LOC-023,2024-07-04 08:17:48,2024-07-04 10:08:48,23.07,111,63500.0,1.0,Completed,GoPay,Success
TRP-003783,DRV-00030,USR-001923,LOC-046,LOC-006,2024-05-22 07:28:22,2024-05-22 08:15:22,13.71,47,57500.0,1.0,Completed,GoPay,Success
TRP-004284,DRV-00430,USR-001390,LOC-019,LOC-023,2024-07-08 08:09:22,2024-07-08 09:06:22,21.1,57,44500.0,1.0,Completed,GoPay,Success
TRP-005278,DRV-00450,USR-000986,LOC-024,LOC-021,2024-03-25 18:14:18,2024-03-25 19:02:18,9.21,48,31500.0,1.0,Completed,GoPay,Success
TRP-003420,DRV-00179,USR-001393,LOC-023,LOC-023,2024-05-15 08:35:48,2024-05-15 09:23:48,13.97,48,29000.0,1.0,Completed,Credit Card,Success
TRP-003896,DRV-00221,USR-000617,LOC-044,LOC-045,2024-07-16 12:22:01,2024-07-16 13:52:01,,90,94500.0,1.0,Cancelled,Credit Card,Success
TRP-000059,DRV-00144,USR-001864,LOC-004,LOC-007,2024-12-02 09:24:33,2024-12-02 11:38:33,28.86,134,137000.0,1.0,Completed,GoPay,Failed
TRP-007604,DRV-00300,USR-001277,LOC-018,LOC-021,2024-06-21 12:42:50,2024-06-21 13:44:50,18.07,62,43000.0,1.0,Completed,GoPay,Success
TRP-005649,DRV-00333,USR-000337,LOC-020,LOC-021,2024-11-25 21:24:24,2024-11-25 21:50:24,5.61,26,29500.0,1.0,Cancelled,Cash,Success
TRP-005157,DRV-00079,USR-000513,LOC-002,LOC-008,2024-01-05 18:30:36,2024-01-05 19:19:36,13.21,49,71000.0,1.2,Completed,Cash,Success
TRP-003257,DRV-00084,USR-000048,LOC-037,LOC-038,2024-03-09 09:40:38,2024-03-09 09:48:38,1.98,8,9000.0,1.5,Cancelled,Credit Card,Success
TRP-009949,DRV-00365,USR-001066,LOC-020,LOC-021,2024-01-21 21:53:06,2024-01-21 22:55:06,24.83,62,79500.0,1.0,Completed,GoPay,Success
TRP-009144,DRV-00074,USR-001215,LOC-028,LOC-028,2024-09-26 15:10:19,2024-09-26 15:23:19,2.42,13,9000.0,1.0,Completed,Credit Card,Success
TRP-002549,DRV-00394,USR-000938,LOC-035,LOC-012,2024-07-19 13:29:24,2024-07-19 14:55:24,21.14,86,60000.0,1.0,Completed,Credit Card,Success
TRP-008776,DRV-00045,USR-001458,LOC-009,LOC-024,2024-08-21 06:02:52,2024-08-21 07:55:52,24.75,113,59500.0,1.0,Completed,Cash,Success
TRP-005254,DRV-00291,USR-001156,LOC-010,LOC-008,2024-05-28 08:14:07,2024-05-28 09:26:07,24.49,72,119000.0,1.0,Completed,GoPay,Success
TRP-008867,DRV-00170,USR-000331,LOC-042,LOC-042,2024-05-19 08:13:15,2024-05-19 10:53:15,28.44,160,87500.0,2.0,Completed,GoPay,Failed
TRP-005999,DRV-00326,USR-000060,LOC-045,LOC-042,2024-07-02 14:08:37,2024-07-02 15:09:37,10.66,61,29500.0,1.0,Completed,GoPay,Success
TRP-001503,DRV-00259,USR-001036,LOC-038,LOC-037,2024-02-12 20:26:19,2024-02-12 22:59:19,27.84,153,124000.0,1.0,Completed,GoPay,Success
TRP-009282,DRV-00148,USR-000852,LOC-043,LOC-046,2024-07-23 08:39:34,2024-07-23 10:18:34,27.15,99,99000.0,1.2,Completed,Cash,Success
TRP-007178,DRV-00415,USR-000466,LOC-018,LOC-015,2024-04-15 08:13:54,2024-04-15 09:08:54,11.76,55,49500.0,1.0,Completed,GoPay,Success
TRP-001221,DRV-00444,USR-001722,LOC-004,LOC-006,2024-08-01 07:59:12,2024-08-01 09:15:12,18.54,76,47000.0,1.0,Cancelled,Credit Card,Success
TRP-002318,DRV-00280,USR-000483,LOC-021,LOC-024,2024-01-14 16:12:00,2024-01-14 17:23:00,23.73,71,54500.0,1.2,Completed,Cash,Success
TRP-004948,DRV-00461,USR-000623,LOC-027,LOC-025,2024-02-11 20:38:57,2024-02-11 20:59:57,3.72,21,9000.0,1.0,Completed,Credit Card,Success
TRP-007303,DRV-00482,USR-000412,LOC-024,LOC-019,2024-03-04 08:27:34,2024-03-04 09:41:34,16.79,74,38000.0,1.5,Cancelled,GoPay,Success
TRP-005940,DRV-00244,USR-000316,LOC-028,LOC-025,2024-02-26 10:06:33,2024-02-26 11:24:33,23.3,78,64500.0,1.2,Completed,GoPay,Success
TRP-006556,DRV-00296,USR-001979,LOC-037,LOC-035,2024-05-28 05:48:31,2024-05-28 05:53:31,1.69,5,9000.0,1.0,Completed,Cash,Success
TRP-000935,DRV-00409,USR-000706,LOC-019,LOC-020,2024-08-22 18:04:16,2024-08-22 19:03:16,14.4,59,29500.0,1.2,Completed,GoPay,Success
TRP-007026,DRV-00238,USR-001451,LOC-020,LOC-021,2024-04-11 05:41:43,2024-04-11 07:19:43,16.69,98,86000.0,1.0,Completed,GoPay,Success
TRP-001390,DRV-00395,USR-001720,LOC-022,LOC-019,2024-11-06 15:33:54,2024-11-06 16:00:54,7.8,27,31500.0,1.0,Completed,GoPay,Failed
TRP-005886,DRV-00316,USR-000102,LOC-013,LOC-016,2024-06-28 08:58:24,2024-06-28 09:13:24,3.36,15,11000.0,1.0,Completed,GoPay,Success
TRP-006081,DRV-00233,USR-000162,LOC-020,LOC-019,2024-10-13 19:47:11,2024-10-13 20:46:11,15.83,59,76500.0,1.0,Completed,GoPay,Success
TRP-001689,DRV-00305,USR-001886,LOC-007,LOC-033,2024-04-10 20:43:47,2024-04-10 20:57:47,3.04,14,15000.0,2.0,Completed,Cash,Success
TRP-004983,DRV-00281,USR-000274,LOC-005,LOC-002,2024-01-07 18:19:18,2024-01-07 19:06:18,8.96,47,34500.0,1.0,Failed,Credit Card,Success
TRP-009572,DRV-00315,USR-000162,LOC-025,LOC-028,2024-11-05 17:41:39,2024-11-05 18:47:39,25.95,66,92500.0,1.2,Completed,GoPay,Success
TRP-008179,DRV-00362,USR-001162,LOC-001,LOC-011,2024-03-21 12:46:38,2024-03-21 13:13:38,9.36,27,34000.0,1.0,Completed,GoPay,Success
TRP-009229,DRV-00337,USR-001202,LOC-010,LOC-011,2024-11-18 20:22:58,2024-11-18 20:29:58,1.44,7,15000.0,1.5,Completed,GoPay,Success
TRP-006312,DRV-00312,USR-000379,LOC-008,LOC-007,2024-09-26 19:39:01,2024-09-26 19:52:01,2.23,13,15000.0,1.5,Completed,Cash,Success
TRP-009719,DRV-00030,USR-001228,LOC-046,LOC-043,2024-12-20 06:19:57,2024-12-20 08:10:57,26.51,111,129500.0,1.2,Completed,GoPay,Success
TRP-000616,DRV-00333,USR-001279,LOC-020,LOC-021,2024-08-17 13:02:17,2024-08-17 14:59:17,22.75,117,1956601.0,1.0,Completed,GoPay,Failed
TRP-003302,DRV-00174,USR-001911,LOC-028,LOC-026,2024-02-26 18:47:46,2024-02-26 20:25:46,17.0,98,50500.0,1.5,Completed,GoPay,Success
TRP-005283,DRV-00330,USR-000431,LOC-004,LOC-003,2024-09-25 07:04:30,2024-09-25 08:25:30,14.69,81,64000.0,1.0,Completed,Credit Card,Pending
TRP-002602,DRV-00376,USR-001697,LOC-029,LOC-027,2024-08-05 20:50:10,2024-08-05 20:57:10,1.29,7,15000.0,2.5,Completed,GoPay,Success
TRP-008281,DRV-00487,USR-000989,LOC-011,LOC-003,2024-06-14 08:49:57,2024-06-14 09:08:57,3.74,19,12000.0,1.0,Cancelled,Cash,Success
TRP-005172,DRV-00291,USR-001790,LOC-010,LOC-009,2024-05-26 19:59:21,2024-05-26 20:35:21,10.9,36,42000.0,1.2,Cancelled,Cash,Success
TRP-005219,DRV-00429,USR-001212,LOC-010,LOC-009,2024-12-29 14:56:34,2024-12-29 15:53:34,9.83,57,,1.5,Completed,Cash,Success
TRP-009820,DRV-00127,USR-001898,LOC-016,LOC-013,2024-07-07 21:03:31,2024-07-07 23:39:31,26.76,156,124500.0,1.0,Completed,GoPay,Success
TRP-008981,DRV-00357,USR-001071,LOC-034,LOC-032,2024-06-25 01:52:00,2024-06-25 02:55:00,20.59,63,71500.0,1.2,Completed,GoPay,Success
TRP-000763,DRV-00343,USR-000516,LOC-011,LOC-007,2024-06-01 07:56:26,2024-06-01 09:03:26,22.94,67,79000.0,1.5,Completed,GoPay,Failed
TRP-004765,DRV-00468,USR-000091,LOC-033,LOC-032,2024-04-18 04:27:31,2024-04-18 05:39:31,16.34,72,47000.0,1.0,Completed,GoPay,Success
TRP-008200,DRV-00261,USR-000799,LOC-005,LOC-009,2024-05-14 03:04:50,2024-05-14 04:17:50,29.5,73,59000.0,1.0,Completed,GoPay,Success
TRP-000481,DRV-00166,USR-000728,LOC-002,LOC-001,2024-03-11 20:27:42,2024-03-11 21:19:42,14.68,52,51500.0,1.0,Completed,Cash,Success
TRP-007657,DRV-00321,USR-001366,LOC-020,LOC-024,2024-03-29 08:13:30,2024-03-29 09:08:30,21.2,55,42500.0,1.0,Completed,Cash,Success
TRP-000697,DRV-00172,USR-001534,LOC-010,LOC-010,2024-06-16 17:51:33,2024-06-16 19:31:33,17.98,100,90000.0,1.2,Completed,Cash,Success
TRP-008588,DRV-00035,USR-001075,LOC-005,LOC-046,2024-07-25 08:43:35,2024-07-25 09:32:35,10.81,49,37000.0,1.5,Completed,GoPay,Success
TRP-009861,DRV-00464,USR-001210,LOC-009,LOC-027,2024-04-26 17:38:33,2024-04-26 19:08:33,17.08,90,35500.0,1.2,Completed,GoPay,Success
TRP-007497,DRV-00119,USR-000696,LOC-033,LOC-030,2024-12-02 12:36:13,2024-12-02 14:26:13,21.06,110,47500.0,1.0,Completed,Cash,Success
TRP-000172,DRV-00019,USR-001233,LOC-004,LOC-003,2024-01-15 19:42:35,2024-01-15 20:15:35,6.1,33,33000.0,1.2,Completed,Cash,Success
TRP-008488,DRV-00443,USR-001721,LOC-001,LOC-010,2024-08-10 18:06:11,2024-08-10 19:55:11,20.97,109,104000.0,1.2,Completed,GoPay,Success
TRP-003310,DRV-00174,USR-000594,LOC-027,LOC-026,2024-01-28 08:34:03,2024-01-28 10:14:03,20.25,100,72000.0,1.2,Completed,Credit Card,Success
TRP-005005,DRV-00066,USR-000557,LOC-016,LOC-016,2024-01-03 18:28:07,2024-01-03 19:48:07,16.45,80,64500.0,1.0,Completed,GoPay,Success
TRP-009855,DRV-00087,USR-001950,LOC-003,LOC-005,2024-02-02 11:43:11,2024-02-02 12:29:11,14.0,46,68000.0,1.0,Completed,Cash,Success
TRP-008132,DRV-00028,USR-000023,LOC-025,LOC-029,2024-01-08 13:19:52,2024-01-08 15:05:52,20.73,106,60500.0,1.0,Completed,GoPay,Success
TRP-002945,DRV-00224,USR-001347,LOC-006,LOC-011,2024-06-24 19:22:12,2024-06-24 21:08:12,18.56,106,67000.0,1.2,Completed,Cash,Success
TRP-006838,DRV-00101,USR-000830,LOC-024,LOC-019,2024-07-24 20:17:43,2024-07-24 22:01:43,,104,48500.0,2.5,Completed,GoPay,Success
TRP-009280,DRV-00212,USR-000337,LOC-012,LOC-002,2024-01-11 04:21:20,2024-01-11 05:56:20,19.93,95,90000.0,1.0,Completed,GoPay,Success
TRP-009316,DRV-00356,USR-001105,LOC-023,LOC-020,2024-04-30 19:06:18,2024-04-30 22:00:18,29.99,174,133000.0,1.0,Completed,GoPay,Success
TRP-001398,DRV-00074,USR-001460,LOC-028,LOC-028,2024-11-29 07:56:41,2024-11-29 09:03:41,21.19,67,52500.0,2.0,Completed,Credit Card,Success
TRP-008021,DRV-00394,USR-001900,LOC-036,LOC-037,2024-07-16 01:52:54,2024-07-16 02:06:54,3.91,14,15000.0,1.0,Completed,Cash,Success
TRP-002473,DRV-00420,USR-001363,LOC-002,LOC-011,2024-09-19 05:26:32,2024-09-19 06:04:32,8.31,38,33000.0,1.0,Completed,GoPay,Success
TRP-007291,DRV-00067,USR-000610,LOC-016,LOC-016,2024-06-30 15:07:27,2024-06-30 15:25:27,6.87,18,38000.0,1.0,Completed,GoPay,Success
TRP-006916,DRV-00112,USR-000957,LOC-037,LOC-016,2024-03-21 06:50:09,2024-03-21 07:17:09,7.61,27,28000.0,1.0,Completed,Cash,Success
TRP-007712,DRV-00392,USR-001457,LOC-025,LOC-016,2024-12-13 19:38:34,2024-12-13 20:24:34,8.28,46,31500.0,1.2,Completed,GoPay,Success
TRP-001087,DRV-00277,USR-001552,LOC-021,LOC-019,2024-03-08 09:42:07,2024-03-08 10:41:07,10.27,59,32500.0,5.0,Completed,GoPay,Success
TRP-002082,DRV-00330,USR-001921,LOC-004,LOC-006,2024-06-24 20:04:28,2024-06-24 20:21:28,4.69,17,25500.0,1.2,Completed,Credit Card,Success
TRP-003251,DRV-00492,USR-000045,LOC-029,LOC-025,2024-02-21 09:07:58,2024-02-21 10:23:58,17.73,76,37500.0,2.0,Completed,GoPay,Success
TRP-003895,DRV-00048,USR-001110,LOC-030,LOC-030,2024-08-10 02:36:22,2024-08-10 04:40:22,22.56,124,81000.0,1.0,Completed,Cash,Success
TRP-001788,DRV-00151,USR-001819,LOC-014,LOC-018,2024-12-22 19:54:27,2024-12-22 20:11:27,4.78,17,21500.0,2.5,Completed,Credit Card,Success
TRP-003198,DRV-00362,USR-001374,LOC-001,LOC-011,2024-05-06 17:53:53,2024-05-06 19:30:53,20.9,97,45000.0,1.2,Completed,GoPay,Success
TRP-006092,DRV-00328,USR-001305,LOC-020,LOC-021,2024-04-07 08:16:39,2024-04-07 08:42:39,5.36,26,20500.0,1.5,Cancelled,GoPay,Success
TRP-007877,DRV-00166,USR-000719,LOC-005,LOC-009,2024-12-02 18:58:08,2024-12-02 20:11:08,12.28,73,38000.0,1.5,Completed,GoPay,Failed
TRP-008569,DRV-00093,USR-000243,LOC-009,LOC-004,2024-02-19 15:23:00,2024-02-19 16:07:00,13.6,44,57500.0,1.2,Completed,Credit Card,Success
TRP-008293,DRV-00188,USR-001649,LOC-012,LOC-006,2024-01-19 17:04:49,2024-01-19 17:26:49,7.83,22,38500.0,1.5,Completed,GoPay,Success
TRP-007841,DRV-00176,USR-001533,LOC-021,LOC-041,2024-08-07 17:04:49,2024-08-07 19:08:49,21.86,124,111000.0,1.2,Completed,Cash,Success
TRP-003346,DRV-00464,USR-000280,LOC-003,LOC-005,2024-03-22 06:28:55,2024-03-22 07:23:55,17.13,55,52000.0,1.0,Completed,GoPay,Success
TRP-007690,DRV-00098,USR-001596,LOC-010,LOC-004,2024-08-11 17:43:29,2024-08-11 18:55:29,19.18,72,,1.0,Failed,GoPay,Success
TRP-000429,DRV-00216,USR-001711,LOC-037,LOC-035,2024-03-12 09:21:59,2024-03-12 11:31:59,22.96,130,49000.0,1.2,Completed,GoPay,Success
TRP-004828,DRV-00215,USR-000023,LOC-033,LOC-030,2024-05-14 16:17:59,2024-05-14 17:49:59,16.44,92,85500.0,1.0,Completed,Cash,Success
TRP-007805,DRV-00397,USR-001201,LOC-025,LOC-027,2024-03-14 07:27:16,2024-03-14 07:40:16,5.08,13,15000.0,1.2,Completed,Credit Card,Success
TRP-001392,DRV-00361,USR-001438,LOC-001,LOC-006,2024-12-20 18:26:03,2024-12-20 19:50:03,23.11,84,82500.0,1.2,Completed,Credit Card,Success
TRP-008646,DRV-00296,USR-000146,LOC-036,LOC-028,2024-09-27 17:27:50,2024-09-27 18:51:50,15.98,84,35000.0,1.5,Failed,Cash,Success
TRP-000566,DRV-00078,USR-001250,LOC-026,LOC-027,2024-06-16 07:33:19,2024-06-16 08:57:19,16.2,84,52000.0,1.0,Completed,Cash,Success
TRP-009086,DRV-00103,USR-000428,LOC-014,LOC-017,2024-04-10 02:01:34,2024-04-10 03:25:34,21.24,84,84000.0,1.0,Cancelled,GoPay,Success
TRP-004735,DRV-00302,USR-001139,LOC-029,LOC-028,2024-06-19 00:02:47,2024-06-19 02:04:47,20.37,122,51000.0,1.0,Completed,GoPay,Success
TRP-006577,DRV-00482,USR-000769,LOC-021,LOC-021,2024-01-29 09:49:30,2024-01-29 11:25:30,20.85,96,60500.0,1.0,Completed,GoPay,Success
TRP-005862,DRV-00214,USR-000547,LOC-017,LOC-016,2024-11-28 19:03:13,2024-11-28 20:11:13,22.75,68,52000.0,2.0,Completed,GoPay,Success
TRP-009028,DRV-00378,USR-001385,LOC-003,LOC-011,2024-08-22 20:56:48,2024-08-22 21:01:48,1.15,5,9000.0,1.5,Cancelled,Cash,Success
