raw_trip_id,trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,total_fare,trip_status,payment_method,payment_status
2690,TRP-002562,DRV-00325,USR-00749,LOC-0045,LOC-0007,2024-09-05 02:32:00,2024-09-05 03:15:00,5.15,43,10014.8,1.5,15022.2,Cancelled,Cash,Success
2691,TRP-002563,DRV-00191,USR-00037,LOC-0032,LOC-0028,2024-12-04 03:18:53,2024-12-04 03:52:53,39.34,34,76507.15,1.25,95633.94,Completed,Cash,Success
2692,TRP-002564,DRV-00031,USR-01329,LOC-0056,LOC-0004,2024-08-24 00:43:22,2024-08-24 01:35:22,21.69,52,122806.78,1.0,122806.78,Completed,Credit Card,Failed
2693,TRP-002565,DRV-00145,USR-00978,LOC-0017,LOC-0045,2024-04-23 02:44:10,2024-04-23 04:11:10,8.8,87,65084.61,1.0,65084.61,Cancelled,GoPay,Success
2694,TRP-002566,DRV-00317,USR-00434,LOC-0049,LOC-0055,2024-09-23 10:31:35,2024-09-23 11:55:35,8.94,84,137369.55,1.25,171711.94,Cancelled,Cash,Success
2695,TRP-002567,DRV-00084,USR-01640,LOC-0007,LOC-0049,2024-05-06 02:03:01,2024-05-06 02:50:01,6.83,47,122383.79,1.0,122383.79,Completed,GoPay,Pending
2696,TRP-002568,DRV-00034,USR-01195,LOC-0006,LOC-0028,2024-05-30 11:04:58,2024-05-30 12:10:58,9.53,66,120879.83,1.0,120879.83,Completed,Cash,Success
2697,TRP-002569,DRV-00013,USR-01573,LOC-0018,LOC-0023,2024-03-28 14:30:37,2024-03-28 15:08:37,39.0,38,71938.97,1.5,107908.46,Completed,Cash,Success
2698,TRP-002570,DRV-00026,USR-01543,LOC-0026,LOC-0015,2024-01-15 23:42:32,2024-01-15 23:56:32,39.51,14,92531.07,2.0,185062.14,Completed,Credit Card,Success
2699,TRP-002571,DRV-00187,USR-01769,LOC-0027,LOC-0015,2024-08-29 14:31:10,2024-08-29 15:04:10,3.9,33,80505.64,1.0,80505.64,Cancelled,GoPay,Success
2700,TRP-002572,DRV-00476,USR-00099,LOC-0023,LOC-0056,2024-09-23 05:59:28,2024-09-23 07:50:28,32.69,111,,1.0,,Completed,Cash,Success
2701,TRP-002573,DRV-00446,USR-01214,LOC-0011,LOC-0039,2024-03-31 21:52:10,2024-03-31 23:51:10,26.25,119,118591.12,2.0,237182.24,Completed,Cash,Failed
2702,TRP-002574,DRV-00068,USR-01167,LOC-0026,LOC-0036,2024-12-08 11:15:57,2024-12-08 12:14:57,10.06,59,122926.98,1.0,122926.98,Completed,Cash,Success
2703,TRP-002574,DRV-00068,USR-01167,LOC-0026,LOC-0036,2024-12-08 11:15:57,2024-12-08 12:14:57,10.06,59,122926.98,1.0,122926.98,Completed,Cash,Success
2704,TRP-002575,DRV-00411,USR-00928,LOC-0024,LOC-0025,2024-01-05 08:10:55,2024-01-05 08:52:55,1.35,42,88244.66,1.0,88244.66,Completed,Credit Card,Success
2705,TRP-002576,DRV-00416,USR-01830,LOC-0042,LOC-0031,2024-08-19 22:42:46,2024-08-19 22:53:46,39.43,11,77671.44,1.25,97089.3,Completed,Credit Card,Success
2706,TRP-002577,DRV-00021,USR-01818,LOC-0011,LOC-0037,2024-09-05 20:38:07,2024-09-05 20:48:07,6.11,10,139214.71,1.0,139214.71,Completed,GoPay,Success
2707,TRP-002578,DRV-00288,USR-00887,LOC-0026,LOC-0028,2024-03-12 03:15:51,2024-03-12 05:13:51,16.73,118,146292.13,1.5,219438.2,Completed,GoPay,Success
2708,TRP-002579,DRV-00319,USR-01184,LOC-0046,LOC-0008,2024-03-13 17:13:38,2024-03-13 19:02:38,16.42,109,93830.58,1.0,93830.58,Completed,Credit Card,Success
2709,TRP-002580,DRV-00488,USR-00114,LOC-0044,LOC-0045,2024-09-21 04:04:35,2024-09-21 05:12:35,2.01,68,123750.8,1.0,123750.8,Completed,GoPay,Success
2710,TRP-002581,DRV-00368,USR-01217,LOC-0053,LOC-0017,2024-12-16 08:47:10,2024-12-16 09:57:10,5.32,70,94586.88,2.0,189173.76,Completed,Cash,Success
2711,TRP-002582,DRV-00242,USR-00963,LOC-0026,LOC-0025,2024-09-16 15:20:22,2024-09-16 15:35:22,3.04,15,32421.35,1.0,32421.35,Cancelled,Credit Card,Success
2712,TRP-002582,DRV-00242,USR-00963,LOC-0026,LOC-0025,2024-09-16 15:20:22,2024-09-16 15:35:22,3.04,15,32421.35,1.0,32421.35,Cancelled,Credit Card,Success
2713,TRP-002583,DRV-00160,USR-00208,LOC-0011,LOC-0018,2024-05-10 13:28:55,2024-05-10 15:01:55,28.46,93,36031.57,1.25,45039.46,Completed,GoPay,Success
2714,TRP-002584,DRV-00207,USR-00683,LOC-0017,LOC-0024,2024-03-02 20:33:59,2024-03-02 21:25:59,28.09,52,23655.43,1.5,35483.15,Completed,Credit Card,Success
2715,TRP-002585,DRV-00076,USR-01048,LOC-0040,LOC-0053,2024-07-06 05:15:12,2024-07-06 06:12:12,27.38,-10,78746.19,1.0,78746.19,Completed,Credit Card,Success
2716,TRP-002586,DRV-00485,USR-00750,LOC-0034,LOC-0038,2024-08-29 12:36:12,2024-08-29 13:23:12,18.66,47,93959.93,1.25,117449.91,Failed,Cash,Success
2717,TRP-002587,DRV-00156,USR-01185,LOC-0004,LOC-0033,2024-02-07 08:19:55,2024-02-07 09:53:55,5.08,94,102340.74,1.0,102340.74,Completed,Credit Card,Success
2718,TRP-002588,DRV-00052,USR-00292,LOC-0042,LOC-0053,2024-06-27 21:09:46,2024-06-27 23:00:46,34.04,111,96504.8,1.0,96504.8,Completed,Credit Card,Success
2719,TRP-002589,DRV-00492,USR-00370,LOC-0054,LOC-0037,2024-06-24 08:31:38,2024-06-24 10:03:38,38.13,92,,1.5,,Completed,Cash,Success
2720,TRP-002590,DRV-00335,USR-01859,LOC-0050,LOC-0045,2024-06-11 06:32:47,2024-06-11 08:15:47,27.75,103,141657.59,1.75,247900.78,Completed,GoPay,Success
2721,TRP-002591,DRV-00446,USR-01399,LOC-0036,LOC-0025,2024-05-21 11:15:05,2024-05-21 12:34:05,15.63,79,107483.65,1.25,134354.56,Cancelled,Cash,Success
2722,TRP-002592,DRV-00145,USR-00813,LOC-0030,LOC-0021,2024-11-29 06:31:48,2024-11-29 07:43:48,9.56,72,108247.69,1.0,108247.69,Completed,GoPay,Success
2723,TRP-002593,DRV-00235,USR-01173,LOC-0010,LOC-0018,2024-07-02 23:13:25,2024-07-03 01:06:25,28.13,113,65790.93,1.0,65790.93,Completed,GoPay,Success
2724,TRP-002594,DRV-00230,USR-00320,LOC-0032,LOC-0014,2024-04-15 06:06:36,2024-04-15 06:23:36,16.25,0,127107.47,1.0,127107.47,Completed,GoPay,Success
2725,TRP-002595,DRV-00476,USR-00113,LOC-0036,LOC-0043,2024-10-19 16:46:22,2024-10-19 18:10:22,6.14,84,95866.41,1.0,95866.41,Completed,GoPay,Success
2726,TRP-002596,DRV-00264,USR-00839,LOC-0002,LOC-0033,2024-03-04 20:00:45,2024-03-04 21:29:45,12.65,89,14883.04,1.0,14883.04,Completed,Cash,Success
2727,TRP-002597,DRV-00171,USR-01112,LOC-0025,LOC-0033,2024-08-30 12:16:43,2024-08-30 13:58:43,10.44,102,63118.31,1.75,110457.04,Completed,GoPay,Success
2728,TRP-002598,DRV-00369,USR-00803,LOC-0048,LOC-0007,2024-02-21 18:26:25,2024-02-21 19:43:25,33.77,77,148910.15,2.0,297820.3,Completed,Cash,Failed
2729,TRP-002599,DRV-00204,USR-01755,LOC-0008,LOC-0023,2024-05-28 11:40:41,2024-05-28 13:33:41,16.23,113,110395.08,1.25,137993.85,Completed,GoPay,Success
2730,TRP-002600,DRV-00005,USR-00554,LOC-0011,LOC-0056,2024-03-23 11:57:06,2024-03-23 13:17:06,25.56,80,55430.44,1.0,55430.44,Completed,Cash,Success
2731,TRP-002601,DRV-00172,USR-01231,LOC-0033,LOC-0056,2024-11-14 18:41:15,2024-11-14 20:11:15,31.17,90,130307.37,1.0,130307.37,Completed,GoPay,Success
2732,TRP-002602,DRV-00444,USR-01823,LOC-0020,LOC-0051,2024-04-18 17:21:21,2024-04-18 19:19:21,1.04,118,15428.62,1.5,23142.93,Completed,GoPay,Success
2733,TRP-002603,DRV-00010,USR-00384,LOC-0001,LOC-0052,2024-10-26 13:42:35,2024-10-26 14:55:35,,73,37159.27,1.0,37159.27,Cancelled,GoPay,Success
2734,TRP-002604,DRV-00177,USR-00289,LOC-0037,LOC-0032,2024-08-12 13:52:23,2024-08-12 14:19:23,14.78,27,85704.47,1.0,85704.47,Completed,Credit Card,Success
2735,TRP-002605,DRV-00288,USR-01043,LOC-0051,LOC-0017,2024-10-26 05:39:45,2024-10-26 07:11:45,31.44,92,106592.24,1.0,106592.24,Completed,GoPay,Success
2736,TRP-002606,DRV-00155,USR-01335,LOC-0018,LOC-0021,2024-09-08 06:30:09,2024-09-08 07:45:09,30.35,75,12153.34,0.5,15191.67,Completed,Credit Card,Success
2737,TRP-002607,DRV-00348,USR-01189,LOC-0055,LOC-0048,2024-07-09 04:34:00,2024-07-09 05:13:00,1.58,39,96776.76,1.25,120970.95,Cancelled,Credit Card,Success
2738,TRP-002608,DRV-00092,USR-01927,LOC-0044,LOC-0052,2024-04-25 20:52:18,2024-04-25 21:03:18,12.07,11,139406.5,1.0,139406.5,Completed,Credit Card,Success
2739,TRP-002609,DRV-00036,USR-00561,LOC-0022,LOC-0025,2024-11-16 01:50:40,2024-11-16 02:04:40,4.31,14,94012.49,1.0,94012.49,Completed,GoPay,Success
2740,TRP-002610,DRV-00415,USR-01672,LOC-0033,LOC-0051,2024-09-17 09:11:39,2024-09-17 09:46:39,15.93,35,38881.17,2.5,97202.92,Completed,Cash,Success
2741,TRP-002611,DRV-00353,USR-01076,LOC-0031,LOC-0054,2024-01-13 21:43:39,2024-01-13 22:01:39,30.49,18,63256.73,2.0,126513.46,Completed,GoPay,Success
2742,TRP-002612,DRV-00400,USR-00474,LOC-0006,LOC-0021,2024-09-24 21:35:01,2024-09-24 23:25:01,16.14,110,32076.68,1.5,48115.02,Completed,Credit Card,Success
2743,TRP-002613,DRV-00157,USR-01996,LOC-0046,LOC-0043,2024-06-22 21:49:20,2024-06-22 23:25:20,33.04,96,39815.48,1.0,39815.48,Completed,Cash,Failed
2744,TRP-002614,DRV-00475,USR-00806,LOC-0005,LOC-0035,2024-06-05 11:18:14,2024-06-05 12:55:14,24.96,97,50402.05,1.0,50402.05,Completed,GoPay,Failed
2745,TRP-002615,DRV-00196,USR-00171,LOC-0055,LOC-0028,2024-10-13 02:53:58,2024-10-13 04:17:58,4.7,84,48713.43,1.0,48713.43,Completed,Credit Card,Success
2746,TRP-002616,DRV-00139,USR-00974,LOC-0028,LOC-0004,2024-04-26 09:40:13,2024-04-26 11:23:13,12.59,103,51624.71,1.0,51624.71,Completed,Credit Card,Success
2747,TRP-002616,DRV-00139,USR-00974,LOC-0028,LOC-0004,2024-04-26 09:40:13,2024-04-26 11:23:13,12.59,103,51624.71,1.0,51624.71,Completed,Credit Card,Success
2748,TRP-002617,DRV-00369,USR-00056,LOC-0029,LOC-0011,2024-04-28 16:10:41,2024-04-28 17:19:41,36.09,69,135043.39,2.5,337608.48,Completed,Cash,Success
2749,TRP-002618,DRV-00195,USR-01625,LOC-0047,LOC-0039,2024-10-30 18:24:50,2024-10-30 19:02:50,20.23,38,111898.52,2.0,223797.04,Completed,Credit Card,Success
2750,TRP-002619,DRV-00212,USR-01578,LOC-0051,LOC-0007,2024-02-21 21:29:21,2024-02-21 23:15:21,29.71,106,30246.93,2.5,75617.32,Completed,Credit Card,Success
2751,TRP-002620,DRV-00259,USR-00151,LOC-0038,LOC-0020,2024-09-26 03:27:26,2024-09-26 05:26:26,2.45,119,,1.0,,Cancelled,Cash,Success
2752,TRP-002621,DRV-00406,USR-01068,LOC-0026,LOC-0034,2024-04-13 08:27:37,2024-04-13 09:43:37,3.8,76,62979.79,1.0,62979.79,Completed,Cash,Success
2753,TRP-002622,DRV-00036,USR-01905,LOC-0012,LOC-0002,2024-05-10 14:25:01,2024-05-10 15:08:01,5.32,43,120814.47,1.0,120814.47,Completed,Credit Card,Success
2754,TRP-002623,DRV-00009,USR-01813,LOC-0048,LOC-0010,2024-09-14 15:24:26,2024-09-14 16:04:26,8.53,40,27570.65,2.5,68926.62,Completed,GoPay,Success
2755,TRP-002624,DRV-00151,USR-01767,LOC-0015,LOC-0025,2024-09-09 08:17:26,2024-09-09 08:35:26,7.34,18,147455.22,1.0,147455.22,Completed,Credit Card,Success
2756,TRP-002624,DRV-00151,USR-01767,LOC-0015,LOC-0025,2024-09-09 08:17:26,2024-09-09 08:35:26,7.34,18,147455.22,1.0,147455.22,Completed,Credit Card,Success
2757,TRP-002625,DRV-00436,USR-00081,LOC-0004,LOC-0019,2024-11-17 10:18:38,2024-11-17 11:08:38,31.77,50,114527.0,2.0,229054.0,Completed,Credit Card,Success
2758,TRP-002626,DRV-00328,USR-01964,LOC-0042,LOC-0033,2024-02-03 02:19:45,2024-02-03 03:12:45,39.78,53,97640.71,1.0,97640.71,Completed,Cash,Success
2759,TRP-002626,DRV-00328,USR-01964,LOC-0042,LOC-0033,2024-02-03 02:19:45,2024-02-03 03:12:45,39.78,53,97640.71,1.0,97640.71,Completed,Cash,Success
2760,TRP-002627,DRV-00419,USR-01104,LOC-0039,LOC-0044,2024-09-29 01:34:07,2024-09-29 02:07:07,21.46,33,129305.41,1.0,129305.41,Completed,Cash,Failed
2761,TRP-002628,DRV-00392,USR-01915,LOC-0024,LOC-0017,2024-09-19 10:27:01,2024-09-19 12:13:01,22.54,106,36325.5,1.0,36325.5,Completed,GoPay,Success
2762,TRP-002629,DRV-00145,USR-00956,LOC-0045,LOC-0019,2024-03-29 19:43:16,2024-03-29 19:59:16,10.08,16,100015.35,1.0,100015.35,Cancelled,Credit Card,Success
2763,TRP-002630,DRV-00180,USR-00818,LOC-0036,LOC-0043,2024-01-30 22:47:36,2024-01-30 23:49:36,36.88,62,93475.6,1.0,93475.6,Completed,Cash,Success
2764,TRP-002631,DRV-00347,USR-01946,LOC-0040,LOC-0025,2024-11-27 08:41:27,2024-11-27 09:03:27,34.77,22,,1.25,,Completed,Cash,Success
2765,TRP-002632,DRV-00255,USR-00415,LOC-0001,LOC-0009,2024-11-15 22:13:52,2024-11-15 23:38:52,36.01,85,69828.23,1.5,104742.35,Completed,Cash,Success
2766,TRP-002633,DRV-00467,USR-01419,LOC-0035,LOC-0036,2024-04-13 11:04:06,2024-04-13 11:39:06,,35,69320.14,1.0,69320.14,Completed,GoPay,Success
2767,TRP-002634,DRV-00178,USR-01941,LOC-0048,LOC-0053,2024-11-30 09:53:23,2024-11-30 11:35:23,32.14,102,73628.34,1.25,92035.42,Completed,Credit Card,Success
2768,TRP-002635,DRV-00097,USR-01329,LOC-0002,LOC-0010,2024-11-02 16:52:39,2024-11-02 18:22:39,9.84,90,32559.61,1.0,32559.61,Failed,GoPay,Success
2769,TRP-002636,DRV-00296,USR-00924,LOC-0026,LOC-0035,2024-06-29 03:10:37,2024-06-29 04:47:37,28.08,97,61306.96,2.0,122613.92,Completed,Cash,Success
2770,TRP-002637,DRV-00325,USR-01177,LOC-0041,LOC-0040,2024-06-20 08:09:09,2024-06-20 09:57:09,25.6,108,58189.78,1.0,58189.78,Completed,Cash,Pending
2771,TRP-002638,DRV-00197,USR-01666,LOC-0051,LOC-0057,2024-03-11 21:56:06,2024-03-11 23:01:06,24.98,65,96889.84,1.0,96889.84,Completed,Cash,Success
2772,TRP-002639,DRV-00500,USR-01008,LOC-0013,LOC-0005,2024-08-07 05:25:02,2024-08-07 06:27:02,32.07,62,34404.93,1.0,34404.93,Completed,GoPay,Success
2773,TRP-002640,DRV-00190,USR-01977,LOC-0028,LOC-0039,2024-02-03 12:11:51,2024-02-03 13:42:51,12.77,91,109893.49,1.5,164840.24,Completed,GoPay,Success
2774,TRP-002641,DRV-00450,USR-01604,LOC-0025,LOC-0018,2024-05-30 03:34:59,2024-05-30 03:47:59,20.01,13,25051.65,1.0,25051.65,Completed,Credit Card,Success
2775,TRP-002642,DRV-00335,USR-01043,LOC-0057,LOC-0026,2024-07-26 08:56:01,2024-07-26 10:56:01,,120,96598.27,1.0,96598.27,Cancelled,Credit Card,Pending
2776,TRP-002643,DRV-00329,USR-00237,LOC-0020,LOC-0018,2024-02-22 15:12:46,2024-02-22 16:43:46,,91,81063.99,2.0,162127.98,Completed,Cash,Pending
2777,TRP-002644,DRV-00015,USR-00575,LOC-0054,LOC-0047,2024-06-15 15:05:29,2024-06-15 16:08:29,21.47,63,76164.46,1.5,114246.69,Failed,Credit Card,Failed
2778,TRP-002645,DRV-00121,USR-00084,LOC-0017,LOC-0026,2024-09-27 11:33:24,2024-09-27 12:26:24,20.79,53,147174.91,1.0,147174.91,Completed,Credit Card,Success
2779,TRP-002646,DRV-00426,USR-00461,LOC-0028,LOC-0053,2024-06-07 08:08:28,2024-06-07 09:47:28,7.38,99,116607.1,1.0,116607.1,Failed,GoPay,Success
2780,TRP-002646,DRV-00426,USR-00461,LOC-0028,LOC-0053,2024-06-07 08:08:28,2024-06-07 09:47:28,7.38,99,116607.1,1.0,116607.1,Failed,GoPay,Success
2781,TRP-002647,DRV-00293,USR-01898,LOC-0025,LOC-0055,2024-04-01 17:45:16,2024-04-01 19:12:16,23.37,87,,1.0,,Completed,Credit Card,Success
2782,TRP-002648,DRV-00380,USR-00960,LOC-0037,LOC-0046,2024-11-28 15:56:41,2024-11-28 16:44:41,37.09,48,53505.19,1.0,53505.19,Completed,Cash,Success
2783,TRP-002649,DRV-00121,USR-01196,LOC-0012,LOC-0041,2024-05-25 01:18:09,2024-05-25 01:29:09,5.47,11,104598.68,1.75,183047.69,Completed,Cash,Success
2784,TRP-002650,DRV-00236,USR-00308,LOC-0025,LOC-0044,2024-07-03 20:28:47,2024-07-03 22:04:47,2.32,96,107233.07,1.25,134041.34,Completed,Credit Card,Success
2785,TRP-002651,DRV-00341,USR-01832,LOC-0031,LOC-0055,2024-03-13 11:27:43,2024-03-13 12:53:43,34.54,86,94103.97,1.0,94103.97,Completed,GoPay,Success
2786,TRP-002652,DRV-00450,USR-00807,LOC-0023,LOC-0057,2024-06-08 16:01:48,2024-06-08 17:13:48,36.98,72,36007.39,1.0,36007.39,Completed,Cash,Success
2787,TRP-002653,DRV-00451,USR-01190,LOC-0039,LOC-0042,2024-10-03 06:58:42,2024-10-03 07:31:42,7.22,33,47042.66,1.0,47042.66,Cancelled,Cash,Success
2788,TRP-002654,DRV-00091,USR-01421,LOC-0009,LOC-0010,2024-01-21 11:01:07,2024-01-21 12:26:07,20.14,85,63893.36,1.25,79866.7,Cancelled,Cash,Success
2789,TRP-002655,DRV-00091,USR-01649,LOC-0005,LOC-0052,2024-02-14 09:59:05,2024-02-14 11:39:05,19.82,100,49107.24,1.0,49107.24,Completed,Cash,Success
2790,TRP-002656,DRV-00270,USR-01013,LOC-0008,LOC-0014,2024-05-12 02:18:33,2024-05-12 02:56:33,38.49,38,110586.96,1.0,110586.96,Completed,Cash,Success
2791,TRP-002657,DRV-00192,USR-01189,LOC-0012,LOC-0022,2024-07-04 16:56:07,2024-07-04 17:09:07,20.21,13,36160.42,1.75,63280.74,Cancelled,Credit Card,Success
2792,TRP-002658,DRV-00415,USR-01858,LOC-0005,LOC-0055,2024-01-27 23:50:05,2024-01-28 01:33:05,18.06,103,137984.28,1.25,172480.35,Completed,GoPay,Success
2793,TRP-002659,DRV-00078,USR-00297,LOC-0047,LOC-0019,2024-01-31 18:45:56,2024-01-31 18:59:56,31.64,14,,1.0,,Completed,GoPay,Success
2794,TRP-002660,DRV-00429,USR-01183,LOC-0016,LOC-0036,2024-11-09 15:55:42,2024-11-09 17:51:42,36.04,116,128056.5,1.5,192084.75,Cancelled,GoPay,Pending
2795,TRP-002661,DRV-00302,USR-00948,LOC-0010,LOC-0038,2024-07-29 02:09:05,2024-07-29 03:25:05,19.4,76,35141.71,1.0,35141.71,Completed,GoPay,Failed
2796,TRP-002662,DRV-00380,USR-01204,LOC-0001,LOC-0002,2024-10-14 20:49:14,2024-10-14 22:00:14,32.72,71,113367.68,1.25,141709.6,Completed,Credit Card,Success
2797,TRP-002663,DRV-00394,USR-01203,LOC-0040,LOC-0005,2024-03-14 02:23:19,2024-03-14 03:40:19,13.58,77,53169.11,1.0,53169.11,Completed,Credit Card,Success
2798,TRP-002664,DRV-00144,USR-01937,LOC-0011,LOC-0044,2024-03-27 13:43:36,2024-03-27 14:19:36,11.15,36,0.0,1.0,0.0,Completed,Credit Card,Pending
2799,TRP-002665,DRV-00001,USR-01827,LOC-0034,LOC-0044,2024-06-24 23:22:06,2024-06-25 00:07:06,21.88,45,44074.96,1.0,44074.96,Cancelled,Credit Card,Success
2800,TRP-002666,DRV-00129,USR-01023,LOC-0056,LOC-0032,2024-07-12 13:39:16,2024-07-12 14:31:16,10.21,52,81599.31,2.5,203998.27,Completed,Cash,Success
2801,TRP-002667,DRV-00434,USR-01886,LOC-0043,LOC-0008,2024-11-04 00:13:47,2024-11-04 01:17:47,6.89,64,146430.2,1.0,146430.2,Cancelled,Cash,Success
2802,TRP-002668,DRV-00447,USR-01811,LOC-0054,LOC-0045,2024-05-13 23:14:30,2024-05-14 00:50:30,27.32,96,64365.89,1.25,80457.36,Completed,GoPay,Success
2803,TRP-002669,DRV-00123,USR-01536,LOC-0002,LOC-0026,2024-09-26 19:11:58,2024-09-26 20:15:58,3.54,64,122388.61,1.25,152985.76,Completed,Credit Card,Success
2804,TRP-002670,DRV-00470,USR-01890,LOC-0030,LOC-0008,2024-08-20 19:38:48,2024-08-20 20:15:48,3.43,37,,2.5,,Cancelled,Cash,Failed
2805,TRP-002671,DRV-00083,USR-01487,LOC-0018,LOC-0014,2024-05-07 22:25:45,2024-05-08 00:00:45,24.5,95,135756.87,1.75,237574.52,Completed,GoPay,Success
2806,TRP-002672,DRV-00094,USR-00565,LOC-0027,LOC-0038,2024-03-26 04:51:08,2024-03-26 05:45:08,14.88,54,68580.73,1.0,68580.73,Completed,GoPay,Success
2807,TRP-002673,DRV-00255,USR-01754,LOC-0008,LOC-0034,2024-07-18 03:45:29,2024-07-18 05:05:29,27.48,80,29840.36,1.75,52220.63,Completed,Credit Card,Success
2808,TRP-002674,DRV-00134,USR-00038,LOC-0056,LOC-0014,2024-04-13 10:28:50,2024-04-13 11:40:50,17.87,72,93689.42,1.0,93689.42,Completed,Cash,Pending
2809,TRP-002675,DRV-00264,USR-00387,LOC-0026,LOC-0039,2024-03-31 04:22:12,2024-03-31 04:32:12,34.87,10,142841.72,1.0,142841.72,COMPLETED,Credit Card,Success
2810,TRP-002675,DRV-00264,USR-00387,LOC-0026,LOC-0039,2024-03-31 04:22:12,2024-03-31 04:32:12,34.87,10,142841.72,1.0,142841.72,COMPLETED,Credit Card,Success
2811,TRP-002676,DRV-00015,USR-01660,LOC-0023,LOC-0029,2024-08-31 13:12:44,2024-08-31 14:44:44,14.32,92,134064.93,1.0,134064.93,Completed,Cash,Success
2812,TRP-002677,DRV-00424,USR-01574,LOC-0047,LOC-0056,2024-10-20 12:01:44,2024-10-20 13:59:44,17.82,118,47898.21,1.0,47898.21,Completed,Cash,Pending
2813,TRP-002678,DRV-00466,USR-01000,LOC-0016,LOC-0024,2024-01-14 21:51:44,2024-01-14 22:31:44,32.49,40,81762.98,1.0,81762.98,Completed,Cash,Success
2814,TRP-002679,DRV-00118,USR-00866,LOC-0027,LOC-0054,2024-11-25 11:24:21,2024-11-25 12:58:21,1.19,94,123876.64,1.0,123876.64,Completed,Credit Card,Success
2815,TRP-002680,DRV-00294,USR-00143,LOC-0016,LOC-0002,2024-11-11 14:47:38,2024-11-11 16:26:38,13.58,99,12838.67,1.0,12838.67,Completed,Cash,Failed
2816,TRP-002681,DRV-00072,USR-00499,LOC-0014,LOC-0003,2024-08-17 10:09:33,2024-08-17 10:51:33,18.89,42,113721.78,1.5,170582.67,Completed,Credit Card,Success
2817,TRP-002682,DRV-00313,USR-00664,LOC-0017,LOC-0027,2024-11-22 00:45:19,2024-11-22 01:21:19,38.68,36,128685.9,1.0,128685.9,Completed,GoPay,Success
2818,TRP-002683,DRV-00334,USR-00362,LOC-0024,LOC-0016,2024-10-16 06:44:11,2024-10-16 08:16:11,33.42,92,0.0,2.0,0.0,Completed,Credit Card,Success
2819,TRP-002684,DRV-00370,USR-01030,LOC-0007,LOC-0036,2024-07-11 06:07:31,2024-07-11 07:50:31,26.61,103,23680.86,1.0,23680.86,Completed,Cash,Success
2820,TRP-002685,DRV-00474,USR-00934,LOC-0046,LOC-0024,2024-02-01 11:39:57,2024-02-01 12:21:57,10.2,42,144476.73,1.75,252834.28,Completed,Cash,Success
2821,TRP-002686,DRV-00029,USR-01252,LOC-0032,LOC-0020,2024-10-30 19:23:04,2024-10-30 21:12:04,23.51,109,90576.78,2.0,181153.56,Completed,GoPay,Success
2822,TRP-002687,DRV-00423,USR-01882,LOC-0020,LOC-0004,2024-01-23 09:46:54,2024-01-23 10:35:54,38.19,49,149624.87,1.5,224437.3,Completed,GoPay,Success
2823,TRP-002688,DRV-00290,USR-01689,LOC-0030,LOC-0031,2024-05-20 00:38:05,2024-05-20 01:35:05,17.71,57,132900.13,1.0,132900.13,completed,GoPay,Success
2824,TRP-002689,DRV-00248,USR-00882,LOC-0011,LOC-0039,2024-10-05 22:21:13,2024-10-06 00:14:13,11.54,113,13254.34,1.0,13254.34,Completed,GoPay,Success
2825,TRP-002690,DRV-00044,USR-01379,LOC-0039,LOC-0036,2024-09-11 00:23:32,2024-09-11 01:19:32,19.07,56,111844.32,1.0,111844.32,Completed,Credit Card,Success
2826,TRP-002691,DRV-00200,USR-01507,LOC-0005,LOC-0034,2024-06-21 16:19:18,2024-06-21 17:28:18,10.91,69,79632.34,2.0,159264.68,Completed,GoPay,Success
2827,TRP-002692,DRV-00326,USR-01510,LOC-0040,LOC-0037,2024-05-12 06:21:23,2024-05-12 06:46:23,13.28,0,24752.55,1.0,24752.55,Completed,GoPay,Success
2828,TRP-002693,DRV-00017,USR-00873,LOC-0055,LOC-0017,2024-09-09 13:31:18,2024-09-09 13:56:18,37.21,25,51777.52,1.5,77666.28,Completed,Credit Card,Success
2829,TRP-002694,DRV-00052,USR-00669,LOC-0023,LOC-0002,2024-07-24 12:19:30,2024-07-24 13:38:30,,79,69923.91,1.25,87404.89,Completed,Cash,Success
2830,TRP-002695,DRV-00248,USR-00095,LOC-0055,LOC-0057,2024-12-23 11:23:04,2024-12-23 12:05:04,19.49,42,111567.4,1.75,195242.95,Completed,Cash,Pending
2831,TRP-002696,DRV-00016,USR-00374,LOC-0030,LOC-0024,2024-05-20 21:25:14,2024-05-20 22:08:14,25.74,43,104717.37,1.0,104717.37,Completed,Credit Card,Success
2832,TRP-002697,DRV-00064,USR-00060,LOC-0018,LOC-0024,2024-04-25 18:19:17,2024-04-25 20:05:17,,106,15765.97,1.25,19707.46,Cancelled,Credit Card,Success
2833,TRP-002698,DRV-00224,USR-01868,LOC-0013,LOC-0021,2024-08-22 08:20:33,2024-08-22 08:45:33,17.2,25,131237.84,1.0,131237.84,Completed,Cash,Pending
2834,TRP-002699,DRV-00114,USR-00396,LOC-0006,LOC-0040,2024-08-31 11:09:15,2024-08-31 12:59:15,9.25,110,107728.13,1.25,134660.16,Completed,Credit Card,Success
2835,TRP-002700,DRV-00281,USR-00054,LOC-0057,LOC-0003,2024-06-22 06:19:33,2024-06-22 08:03:33,20.48,104,143946.13,1.25,179932.66,Cancelled,GoPay,Failed
